week_id,week_start,week_end,posts_processed,twitter_posts,truth_posts,reposts,original_posts,unique_nodes,edge_count,negative_posts,neutral_posts,positive_posts
2009-W19,2009-05-04,2009-05-10,4,4,0,0,4,4,3,0,2,2
2009-W20,2009-05-11,2009-05-17,7,7,0,0,7,9,11,0,5,2
2009-W21,2009-05-18,2009-05-24,7,7,0,0,7,7,9,0,2,5
2009-W22,2009-05-25,2009-05-31,3,3,0,0,3,6,6,0,3,0
2009-W23,2009-06-01,2009-06-07,2,2,0,0,2,5,4,0,2,0
2009-W24,2009-06-08,2009-06-14,2,2,0,0,2,2,1,0,1,1
2009-W25,2009-06-15,2009-06-21,3,3,0,0,3,3,3,0,1,2
2009-W26,2009-06-22,2009-06-28,3,3,0,0,3,6,9,1,0,2
2009-W27,2009-06-29,2009-07-05,2,2,0,0,2,5,7,0,0,2
2009-W29,2009-07-13,2009-07-19,2,2,0,0,2,8,13,0,1,1
2009-W30,2009-07-20,2009-07-26,1,1,0,0,1,1,0,0,0,1
2009-W31,2009-07-27,2009-08-02,1,1,0,0,1,2,1,0,1,0
2009-W32,2009-08-03,2009-08-09,1,1,0,0,1,3,3,0,1,0
2009-W33,2009-08-10,2009-08-16,2,2,0,0,2,6,6,0,0,2
2009-W34,2009-08-17,2009-08-23,3,3,0,0,3,5,6,0,3,0
2009-W35,2009-08-24,2009-08-30,1,1,0,0,1,2,1,0,1,0
2009-W36,2009-08-31,2009-09-06,1,1,0,0,1,2,1,0,1,0
2009-W38,2009-09-14,2009-09-20,1,1,0,0,1,2,1,0,1,0
2009-W40,2009-09-28,2009-10-04,1,1,0,0,1,3,3,0,1,0
2009-W41,2009-10-05,2009-10-11,1,1,0,0,1,4,6,0,1,0
2009-W42,2009-10-12,2009-10-18,1,1,0,0,1,3,3,0,1,0
2009-W43,2009-10-19,2009-10-25,1,1,0,0,1,3,3,0,1,0
2009-W44,2009-10-26,2009-11-01,1,1,0,0,1,5,10,0,0,1
2009-W45,2009-11-02,2009-11-08,1,1,0,0,1,3,3,0,0,1
2009-W47,2009-11-16,2009-11-22,1,1,0,0,1,3,3,0,1,0
2009-W48,2009-11-23,2009-11-29,1,1,0,0,1,1,0,0,0,1
2009-W49,2009-11-30,2009-12-06,1,1,0,0,1,4,6,0,0,1
2009-W52,2009-12-21,2009-12-27,1,1,0,0,1,2,1,0,0,1
2010-W02,2010-01-11,2010-01-17,2,2,0,0,2,4,4,0,0,2
2010-W03,2010-01-18,2010-01-24,2,2,0,0,2,5,10,0,1,1
2010-W05,2010-02-01,2010-02-07,1,1,0,0,1,1,0,0,0,1
2010-W06,2010-02-08,2010-02-14,2,2,0,0,2,2,1,0,2,0
2010-W08,2010-02-22,2010-02-28,1,1,0,0,1,5,10,0,0,1
2010-W09,2010-03-01,2010-03-07,1,1,0,0,1,4,6,0,0,1
2010-W10,2010-03-08,2010-03-14,1,1,0,0,1,2,1,0,0,1
2010-W11,2010-03-15,2010-03-21,4,4,0,0,4,3,1,0,0,4
2010-W12,2010-03-22,2010-03-28,2,2,0,0,2,2,0,0,2,0
2010-W13,2010-03-29,2010-04-04,3,3,0,0,3,7,13,0,1,2
2010-W14,2010-04-05,2010-04-11,5,5,0,0,5,7,5,0,0,5
2010-W15,2010-04-12,2010-04-18,4,4,0,0,4,4,2,0,1,3
2010-W16,2010-04-19,2010-04-25,4,4,0,0,4,8,12,0,1,3
2010-W17,2010-04-26,2010-05-02,4,4,0,0,4,9,16,0,0,4
2010-W18,2010-05-03,2010-05-09,4,4,0,0,4,7,8,0,1,3
2010-W19,2010-05-10,2010-05-16,1,1,0,0,1,3,3,0,0,1
2010-W20,2010-05-17,2010-05-23,5,5,0,0,5,6,6,0,3,2
2010-W21,2010-05-24,2010-05-30,7,7,0,0,7,7,6,0,0,7
2010-W22,2010-05-31,2010-06-06,4,4,0,0,4,6,10,0,0,4
2010-W23,2010-06-07,2010-06-13,4,4,0,0,4,7,10,0,2,2
2010-W24,2010-06-14,2010-06-20,4,4,0,0,4,3,2,0,2,2
2010-W25,2010-06-21,2010-06-27,4,4,0,0,4,5,7,0,2,2
2010-W26,2010-06-28,2010-07-04,4,4,0,0,4,8,10,0,1,3
2010-W27,2010-07-05,2010-07-11,1,1,0,0,1,1,0,0,0,1
2010-W28,2010-07-12,2010-07-18,1,1,0,0,1,2,1,0,0,1
2010-W29,2010-07-19,2010-07-25,4,4,0,0,4,4,1,0,1,3
2010-W30,2010-07-26,2010-08-01,4,4,0,0,4,5,4,0,1,3
2010-W31,2010-08-02,2010-08-08,2,2,0,0,2,4,6,0,2,0
2010-W32,2010-08-09,2010-08-15,7,7,0,0,7,8,13,0,3,4
2010-W33,2010-08-16,2010-08-22,2,2,0,0,2,2,1,0,0,2
2010-W34,2010-08-23,2010-08-29,3,3,0,0,3,4,4,0,0,3
2010-W35,2010-08-30,2010-09-05,5,5,0,0,5,14,22,0,1,4
2010-W36,2010-09-06,2010-09-12,3,3,0,0,3,3,2,0,2,1
2010-W37,2010-09-13,2010-09-19,4,4,0,0,4,5,5,0,1,3
2010-W38,2010-09-20,2010-09-26,2,2,0,0,2,2,1,0,1,1
2010-W39,2010-09-27,2010-10-03,2,2,0,0,2,5,6,0,1,1
2010-W40,2010-10-04,2010-10-10,3,3,0,0,3,5,5,0,0,3
2010-W41,2010-10-11,2010-10-17,2,2,0,0,2,3,1,0,1,1
2010-W42,2010-10-18,2010-10-24,1,1,0,0,1,2,1,0,0,1
2010-W43,2010-10-25,2010-10-31,2,2,0,0,2,2,1,0,0,2
2010-W44,2010-11-01,2010-11-07,2,2,0,0,2,6,7,0,1,1
2010-W45,2010-11-08,2010-11-14,1,1,0,0,1,2,1,0,0,1
2010-W46,2010-11-15,2010-11-21,3,3,0,0,3,5,5,0,1,2
2010-W47,2010-11-22,2010-11-28,4,4,0,0,4,8,10,0,1,3
2010-W48,2010-11-29,2010-12-05,2,2,0,0,2,2,1,0,0,2
2010-W49,2010-12-06,2010-12-12,2,2,0,0,2,2,1,0,0,2
2010-W50,2010-12-13,2010-12-19,5,5,0,0,5,7,7,0,2,3
2010-W51,2010-12-20,2010-12-26,1,1,0,0,1,1,0,0,0,1
2010-W52,2010-12-27,2011-01-02,1,1,0,0,1,1,0,0,0,1
2011-W02,2011-01-10,2011-01-16,3,3,0,0,3,7,15,0,1,2
2011-W03,2011-01-17,2011-01-23,2,2,0,0,2,3,3,0,1,1
2011-W04,2011-01-24,2011-01-30,2,2,0,0,2,3,2,1,1,0
2011-W05,2011-01-31,2011-02-06,2,2,0,0,2,3,3,0,1,1
2011-W06,2011-02-07,2011-02-13,3,3,0,0,3,7,13,0,1,2
2011-W07,2011-02-14,2011-02-20,8,8,0,0,8,13,21,0,7,1
2011-W08,2011-02-21,2011-02-27,2,2,0,0,2,4,4,0,2,0
2011-W09,2011-02-28,2011-03-06,7,7,0,0,7,6,7,0,5,2
2011-W10,2011-03-07,2011-03-13,5,5,0,0,5,5,7,0,3,2
2011-W11,2011-03-14,2011-03-20,14,14,0,0,14,13,18,1,8,5
2011-W12,2011-03-21,2011-03-27,7,7,0,0,7,6,9,0,6,1
2011-W13,2011-03-28,2011-04-03,7,7,0,0,7,9,11,0,5,2
2011-W15,2011-04-11,2011-04-17,1,1,0,0,1,3,3,0,0,1
2011-W16,2011-04-18,2011-04-24,1,1,0,0,1,4,6,0,1,0
2011-W17,2011-04-25,2011-05-01,2,2,0,0,2,6,11,0,2,0
2011-W18,2011-05-02,2011-05-08,1,1,0,0,1,2,1,0,1,0
2011-W19,2011-05-09,2011-05-15,3,3,0,0,3,5,7,0,2,1
2011-W20,2011-05-16,2011-05-22,5,5,0,0,5,7,5,0,3,2
2011-W21,2011-05-23,2011-05-29,4,4,0,0,4,8,10,0,2,2
2011-W22,2011-05-30,2011-06-05,3,3,0,0,3,6,9,0,3,0
2011-W23,2011-06-06,2011-06-12,3,3,0,0,3,6,9,0,3,0
2011-W24,2011-06-13,2011-06-19,3,3,0,0,3,5,7,0,2,1
2011-W25,2011-06-20,2011-06-26,5,5,0,0,5,9,13,0,1,4
2011-W26,2011-06-27,2011-07-03,4,4,0,0,4,6,8,0,2,2
2011-W27,2011-07-04,2011-07-10,10,10,0,0,10,16,26,5,3,2
2011-W28,2011-07-11,2011-07-17,17,17,0,0,17,18,23,3,9,5
2011-W29,2011-07-18,2011-07-24,14,14,0,0,14,19,33,9,4,1
2011-W30,2011-07-25,2011-07-31,30,30,0,0,30,30,56,14,7,9
2011-W31,2011-08-01,2011-08-07,23,23,0,0,23,25,58,11,9,3
2011-W32,2011-08-08,2011-08-14,19,19,0,0,19,33,64,9,7,3
2011-W33,2011-08-15,2011-08-21,20,20,0,0,20,30,71,10,8,2
2011-W34,2011-08-22,2011-08-28,19,19,0,0,19,23,41,12,4,3
2011-W35,2011-08-29,2011-09-04,18,18,0,0,18,31,65,10,8,0
2011-W36,2011-09-05,2011-09-11,19,19,0,0,19,31,63,12,4,3
2011-W37,2011-09-12,2011-09-18,30,30,0,0,30,44,126,11,7,12
2011-W38,2011-09-19,2011-09-25,23,23,0,0,23,29,60,10,11,2
2011-W39,2011-09-26,2011-10-02,32,32,0,0,32,46,110,20,7,5
2011-W40,2011-10-03,2011-10-09,27,27,0,0,27,37,83,14,5,8
2011-W41,2011-10-10,2011-10-16,17,17,0,0,17,28,50,5,10,2
2011-W42,2011-10-17,2011-10-23,32,32,0,0,32,40,104,20,9,3
2011-W43,2011-10-24,2011-10-30,29,29,0,0,29,40,89,18,7,4
2011-W44,2011-10-31,2011-11-06,20,20,0,0,20,28,61,13,7,0
2011-W45,2011-11-07,2011-11-13,27,27,0,0,27,33,80,14,8,5
2011-W46,2011-11-14,2011-11-20,26,26,0,0,26,33,104,20,4,2
2011-W47,2011-11-21,2011-11-27,16,16,0,0,16,32,94,9,5,2
2011-W48,2011-11-28,2011-12-04,39,39,0,0,39,39,110,28,7,4
2011-W49,2011-12-05,2011-12-11,47,47,0,1,46,63,209,13,19,15
2011-W50,2011-12-12,2011-12-18,60,60,0,0,60,62,207,29,23,8
2011-W51,2011-12-19,2011-12-25,39,39,0,0,39,38,109,17,12,10
2011-W52,2011-12-26,2012-01-01,23,23,0,0,23,38,121,13,5,5
2012-W01,2012-01-02,2012-01-08,36,36,0,0,36,39,127,11,15,10
2012-W02,2012-01-09,2012-01-15,34,34,0,0,34,43,119,14,12,8
2012-W03,2012-01-16,2012-01-22,30,30,0,0,30,39,122,16,9,5
2012-W04,2012-01-23,2012-01-29,46,46,0,0,46,57,172,25,15,6
2012-W05,2012-01-30,2012-02-05,44,44,0,0,44,58,193,17,18,9
2012-W06,2012-02-06,2012-02-12,68,68,0,0,68,71,237,30,23,15
2012-W07,2012-02-13,2012-02-19,62,62,0,1,61,61,182,24,23,15
2012-W08,2012-02-20,2012-02-26,41,41,0,1,40,56,211,15,16,10
2012-W09,2012-02-27,2012-03-04,32,32,0,0,32,45,145,13,13,6
2012-W10,2012-03-05,2012-03-11,36,36,0,0,36,56,188,13,12,11
2012-W11,2012-03-12,2012-03-18,48,48,0,0,48,53,172,24,17,7
2012-W12,2012-03-19,2012-03-25,36,36,0,0,36,59,219,19,6,11
2012-W13,2012-03-26,2012-04-01,51,51,0,0,51,69,233,21,23,7
2012-W14,2012-04-02,2012-04-08,47,47,0,0,47,67,248,16,18,13
2012-W15,2012-04-09,2012-04-15,40,40,0,0,40,52,139,12,16,12
2012-W16,2012-04-16,2012-04-22,38,38,0,0,38,55,145,9,10,19
2012-W17,2012-04-23,2012-04-29,39,39,0,0,39,43,105,14,13,12
2012-W18,2012-04-30,2012-05-06,44,44,0,0,44,56,177,17,15,12
2012-W19,2012-05-07,2012-05-13,69,69,0,0,69,73,207,21,22,26
2012-W20,2012-05-14,2012-05-20,39,39,0,0,39,63,245,15,13,11
2012-W21,2012-05-21,2012-05-27,42,42,0,0,42,58,177,11,15,16
2012-W22,2012-05-28,2012-06-03,60,60,0,0,60,76,229,23,22,15
2012-W23,2012-06-04,2012-06-10,47,47,0,0,47,58,142,21,7,19
2012-W24,2012-06-11,2012-06-17,48,48,0,0,48,65,191,17,15,16
2012-W25,2012-06-18,2012-06-24,31,31,0,0,31,40,104,12,13,6
2012-W26,2012-06-25,2012-07-01,38,38,0,0,38,46,131,12,15,11
2012-W27,2012-07-02,2012-07-08,35,35,0,0,35,45,116,15,11,9
2012-W28,2012-07-09,2012-07-15,42,42,0,0,42,52,157,18,11,13
2012-W29,2012-07-16,2012-07-22,71,71,0,0,71,75,228,29,25,17
2012-W30,2012-07-23,2012-07-29,34,34,0,0,34,56,161,15,13,6
2012-W31,2012-07-30,2012-08-05,45,45,0,0,45,60,247,16,14,15
2012-W32,2012-08-06,2012-08-12,83,83,0,1,82,80,287,35,25,23
2012-W33,2012-08-13,2012-08-19,77,77,0,0,77,81,276,33,16,28
2012-W34,2012-08-20,2012-08-26,77,77,0,0,77,96,289,26,14,37
2012-W35,2012-08-27,2012-09-02,79,79,0,0,79,88,336,40,17,22
2012-W36,2012-09-03,2012-09-09,58,58,0,0,58,61,166,31,13,14
2012-W37,2012-09-10,2012-09-16,87,87,0,1,86,89,282,51,23,13
2012-W38,2012-09-17,2012-09-23,83,83,0,0,83,72,209,30,28,25
2012-W39,2012-09-24,2012-09-30,110,110,0,1,109,91,252,38,30,42
2012-W40,2012-10-01,2012-10-07,85,85,0,0,85,72,222,23,23,39
2012-W41,2012-10-08,2012-10-14,120,120,0,0,120,87,244,47,34,39
2012-W42,2012-10-15,2012-10-21,205,205,0,0,205,134,440,94,37,74
2012-W43,2012-10-22,2012-10-28,164,164,0,2,162,124,401,66,51,47
2012-W44,2012-10-29,2012-11-04,129,129,0,0,129,89,255,55,36,38
2012-W45,2012-11-05,2012-11-11,167,167,0,0,167,115,325,81,42,44
2012-W46,2012-11-12,2012-11-18,84,84,0,0,84,53,87,20,17,47
2012-W47,2012-11-19,2012-11-25,72,72,0,0,72,56,91,24,13,35
2012-W48,2012-11-26,2012-12-02,106,106,0,1,105,91,215,20,25,61
2012-W49,2012-12-03,2012-12-09,155,155,0,0,155,104,259,48,25,82
2012-W50,2012-12-10,2012-12-16,75,75,0,0,75,65,171,24,19,32
2012-W51,2012-12-17,2012-12-23,96,96,0,0,96,57,131,21,17,58
2012-W52,2012-12-24,2012-12-30,46,46,0,0,46,39,75,8,10,28
2013-W01,2012-12-31,2013-01-06,97,97,0,0,97,54,118,25,29,43
2013-W02,2013-01-07,2013-01-13,199,199,0,0,199,97,287,15,64,120
2013-W03,2013-01-14,2013-01-20,133,133,0,0,133,80,190,55,28,50
2013-W04,2013-01-21,2013-01-27,180,180,0,0,180,115,322,41,44,95
2013-W05,2013-01-28,2013-02-03,135,135,0,1,134,98,281,28,39,68
2013-W06,2013-02-04,2013-02-10,235,235,0,0,235,118,308,36,51,148
2013-W07,2013-02-11,2013-02-17,228,228,0,1,227,136,360,39,48,141
2013-W08,2013-02-18,2013-02-24,163,163,0,0,163,114,241,30,34,99
2013-W09,2013-02-25,2013-03-03,330,330,0,3,327,198,597,66,78,186
2013-W10,2013-03-04,2013-03-10,128,128,0,3,125,100,346,13,39,76
2013-W11,2013-03-11,2013-03-17,150,150,0,1,149,119,362,29,47,74
2013-W12,2013-03-18,2013-03-24,244,244,0,1,243,173,569,73,56,115
2013-W13,2013-03-25,2013-03-31,218,218,0,0,218,138,406,47,44,127
2013-W14,2013-04-01,2013-04-07,172,172,0,3,169,142,441,45,37,90
2013-W15,2013-04-08,2013-04-14,211,211,0,0,211,123,427,39,55,117
2013-W16,2013-04-15,2013-04-21,197,197,0,1,196,117,344,64,45,88
2013-W17,2013-04-22,2013-04-28,249,249,0,1,248,159,546,89,56,104
2013-W18,2013-04-29,2013-05-05,171,171,0,0,171,129,414,60,37,74
2013-W19,2013-05-06,2013-05-12,151,151,0,0,151,84,226,59,29,63
2013-W20,2013-05-13,2013-05-19,123,123,0,0,123,100,262,42,22,59
2013-W21,2013-05-20,2013-05-26,263,263,0,0,263,136,503,111,31,121
2013-W22,2013-05-27,2013-06-02,156,156,0,1,155,112,321,39,24,93
2013-W23,2013-06-03,2013-06-09,102,102,0,0,102,91,231,23,20,59
2013-W24,2013-06-10,2013-06-16,129,129,0,0,129,121,373,29,35,65
2013-W25,2013-06-17,2013-06-23,83,83,0,0,83,64,156,21,13,49
2013-W26,2013-06-24,2013-06-30,139,139,0,0,139,95,236,47,27,65
2013-W27,2013-07-01,2013-07-07,181,181,0,0,181,121,357,59,39,83
2013-W28,2013-07-08,2013-07-14,212,212,0,0,212,131,381,50,41,121
2013-W29,2013-07-15,2013-07-21,174,174,0,0,174,111,274,31,40,103
2013-W30,2013-07-22,2013-07-28,228,228,0,0,228,143,406,57,60,111
2013-W31,2013-07-29,2013-08-04,141,141,0,0,141,99,288,26,32,83
2013-W32,2013-08-05,2013-08-11,163,163,0,0,163,124,367,26,30,107
2013-W33,2013-08-12,2013-08-18,182,182,0,0,182,153,504,42,42,98
2013-W34,2013-08-19,2013-08-25,143,143,0,0,143,124,360,54,28,61
2013-W35,2013-08-26,2013-09-01,172,172,0,0,172,119,360,62,38,72
2013-W36,2013-09-02,2013-09-08,195,195,0,0,195,111,367,77,29,89
2013-W37,2013-09-09,2013-09-15,214,214,0,0,214,132,419,66,41,107
2013-W38,2013-09-16,2013-09-22,133,133,0,0,133,97,292,34,19,80
2013-W39,2013-09-23,2013-09-29,100,100,0,0,100,81,191,24,27,49
2013-W40,2013-09-30,2013-10-06,103,103,0,0,103,89,260,31,21,51
2013-W41,2013-10-07,2013-10-13,125,125,0,0,125,79,230,35,28,62
2013-W42,2013-10-14,2013-10-20,162,162,0,0,162,107,324,49,23,90
2013-W43,2013-10-21,2013-10-27,109,109,0,0,109,81,235,22,15,72
2013-W44,2013-10-28,2013-11-03,85,85,0,0,85,59,144,37,16,32
2013-W45,2013-11-04,2013-11-10,93,93,0,0,93,74,208,22,15,56
2013-W46,2013-11-11,2013-11-17,92,92,0,0,92,69,164,24,20,48
2013-W47,2013-11-18,2013-11-24,84,84,0,0,84,71,145,34,18,32
2013-W48,2013-11-25,2013-12-01,99,99,0,0,99,77,204,38,15,46
2013-W49,2013-12-02,2013-12-08,95,95,0,0,95,66,150,22,20,53
2013-W50,2013-12-09,2013-12-15,99,99,0,0,99,87,233,42,17,40
2013-W51,2013-12-16,2013-12-22,102,102,0,0,102,86,216,31,13,58
2013-W52,2013-12-23,2013-12-29,54,54,0,0,54,32,63,10,10,34
2014-W01,2013-12-30,2014-01-05,47,47,0,0,47,40,69,7,12,28
2014-W02,2014-01-06,2014-01-12,93,93,0,0,93,67,167,15,13,65
2014-W03,2014-01-13,2014-01-19,113,113,0,0,113,92,266,20,17,76
2014-W04,2014-01-20,2014-01-26,44,44,0,0,44,46,100,5,9,30
2014-W05,2014-01-27,2014-02-02,85,85,0,0,85,86,201,22,17,46
2014-W06,2014-02-03,2014-02-09,34,34,0,0,34,56,141,12,7,15
2014-W07,2014-02-10,2014-02-16,75,75,0,0,75,67,189,13,10,52
2014-W08,2014-02-17,2014-02-23,95,95,0,0,95,75,234,22,15,58
2014-W09,2014-02-24,2014-03-02,88,88,0,0,88,65,161,17,14,57
2014-W10,2014-03-03,2014-03-09,102,102,0,0,102,67,202,27,16,59
2014-W11,2014-03-10,2014-03-16,64,64,0,0,64,61,138,12,17,35
2014-W12,2014-03-17,2014-03-23,66,66,0,0,66,53,122,20,14,32
2014-W13,2014-03-24,2014-03-30,115,115,0,0,115,78,271,19,27,69
2014-W14,2014-03-31,2014-04-06,114,114,0,0,114,96,288,28,17,69
2014-W15,2014-04-07,2014-04-13,99,99,0,0,99,79,198,9,18,72
2014-W16,2014-04-14,2014-04-20,152,152,0,0,152,131,395,32,28,92
2014-W17,2014-04-21,2014-04-27,129,129,0,0,129,114,345,25,25,79
2014-W18,2014-04-28,2014-05-04,112,112,0,0,112,103,316,32,30,50
2014-W19,2014-05-05,2014-05-11,94,94,0,0,94,80,200,18,22,54
2014-W20,2014-05-12,2014-05-18,61,61,0,0,61,48,147,7,11,43
2014-W21,2014-05-19,2014-05-25,68,68,0,0,68,54,158,15,16,37
2014-W22,2014-05-26,2014-06-01,84,84,0,0,84,66,188,25,19,40
2014-W23,2014-06-02,2014-06-08,124,124,0,0,124,113,337,33,22,69
2014-W24,2014-06-09,2014-06-15,207,207,0,0,207,127,447,50,26,131
2014-W25,2014-06-16,2014-06-22,262,262,0,0,262,142,466,57,44,161
2014-W26,2014-06-23,2014-06-29,122,122,0,0,122,114,362,26,26,70
2014-W27,2014-06-30,2014-07-06,72,72,0,0,72,67,190,8,17,47
2014-W28,2014-07-07,2014-07-13,138,138,0,0,138,124,379,37,21,80
2014-W29,2014-07-14,2014-07-20,93,93,0,0,93,83,206,25,18,50
2014-W30,2014-07-21,2014-07-27,83,83,0,0,83,86,227,16,19,48
2014-W31,2014-07-28,2014-08-03,129,129,0,0,129,104,323,34,24,71
2014-W32,2014-08-04,2014-08-10,87,87,0,0,87,87,234,26,19,42
2014-W33,2014-08-11,2014-08-17,59,59,0,0,59,65,166,5,15,39
2014-W34,2014-08-18,2014-08-24,71,71,0,0,71,71,186,13,17,41
2014-W35,2014-08-25,2014-08-31,82,82,0,0,82,81,229,32,15,35
2014-W36,2014-09-01,2014-09-07,124,124,0,0,124,98,280,21,21,82
2014-W37,2014-09-08,2014-09-14,111,111,0,0,111,84,234,27,28,56
2014-W38,2014-09-15,2014-09-21,121,121,0,0,121,90,267,31,23,67
2014-W39,2014-09-22,2014-09-28,94,94,0,0,94,103,269,17,21,56
2014-W40,2014-09-29,2014-10-05,124,124,0,0,124,92,248,39,32,53
2014-W41,2014-10-06,2014-10-12,157,157,0,0,157,135,478,53,39,65
2014-W42,2014-10-13,2014-10-19,139,139,0,0,139,119,396,49,44,46
2014-W43,2014-10-20,2014-10-26,114,114,0,0,114,117,427,41,31,42
2014-W44,2014-10-27,2014-11-02,175,175,0,0,175,156,656,35,46,94
2014-W45,2014-11-03,2014-11-09,182,182,0,0,182,149,547,28,52,102
2014-W46,2014-11-10,2014-11-16,95,95,0,0,95,86,237,5,26,64
2014-W47,2014-11-17,2014-11-23,133,133,0,0,133,98,345,25,35,73
2014-W48,2014-11-24,2014-11-30,111,111,0,0,111,87,268,23,25,63
2014-W49,2014-12-01,2014-12-07,150,150,0,0,150,113,429,30,35,85
2014-W50,2014-12-08,2014-12-14,183,183,0,0,183,145,513,37,49,97
2014-W51,2014-12-15,2014-12-21,137,137,0,0,137,137,445,33,43,61
2014-W52,2014-12-22,2014-12-28,114,114,0,0,114,80,248,9,33,72
2015-W01,2014-12-29,2015-01-04,204,204,0,0,204,126,526,22,57,125
2015-W02,2015-01-05,2015-01-11,441,441,0,0,441,197,1040,69,113,259
2015-W03,2015-01-12,2015-01-18,152,152,0,0,152,138,611,16,62,74
2015-W04,2015-01-19,2015-01-25,205,205,0,0,205,186,850,17,72,116
2015-W05,2015-01-26,2015-02-01,199,199,0,0,199,171,750,38,59,102
2015-W06,2015-02-02,2015-02-08,127,127,0,0,127,114,427,18,27,82
2015-W07,2015-02-09,2015-02-15,197,197,0,0,197,150,693,37,56,104
2015-W08,2015-02-16,2015-02-22,82,82,0,0,82,100,397,5,23,54
2015-W09,2015-02-23,2015-03-01,58,58,0,0,58,76,256,16,22,20
2015-W10,2015-03-02,2015-03-08,66,66,0,0,66,57,169,7,19,40
2015-W11,2015-03-09,2015-03-15,78,78,0,0,78,65,225,5,14,59
2015-W12,2015-03-16,2015-03-22,69,69,0,0,69,74,228,0,16,53
2015-W13,2015-03-23,2015-03-29,151,151,0,0,151,124,421,13,45,93
2015-W14,2015-03-30,2015-04-05,133,133,0,0,133,96,393,20,42,71
2015-W15,2015-04-06,2015-04-12,236,236,0,0,236,149,618,53,54,129
2015-W16,2015-04-13,2015-04-19,212,212,0,0,212,154,620,34,67,111
2015-W17,2015-04-20,2015-04-26,187,187,0,0,187,153,543,39,43,105
2015-W18,2015-04-27,2015-05-03,143,143,0,0,143,125,423,35,31,77
2015-W19,2015-05-04,2015-05-10,144,144,0,0,144,122,388,20,42,82
2015-W20,2015-05-11,2015-05-17,117,117,0,0,117,115,384,30,25,62
2015-W21,2015-05-18,2015-05-24,208,208,0,0,208,155,588,34,64,110
2015-W22,2015-05-25,2015-05-31,162,162,0,0,162,138,542,29,52,81
2015-W23,2015-06-01,2015-06-07,131,131,0,0,131,92,275,18,36,77
2015-W24,2015-06-08,2015-06-14,82,82,0,0,82,69,198,10,14,58
2015-W25,2015-06-15,2015-06-21,116,116,0,0,116,123,410,19,26,71
2015-W26,2015-06-22,2015-06-28,147,147,0,0,147,130,536,41,35,71
2015-W27,2015-06-29,2015-07-05,228,228,0,0,228,156,720,80,53,95
2015-W28,2015-07-06,2015-07-12,127,127,0,0,127,132,539,40,40,47
2015-W29,2015-07-13,2015-07-19,146,146,0,0,146,123,424,54,34,58
2015-W30,2015-07-20,2015-07-26,237,237,0,0,237,174,720,76,57,104
2015-W31,2015-07-27,2015-08-02,108,108,0,0,108,121,416,32,30,46
2015-W32,2015-08-03,2015-08-09,160,160,0,0,160,122,592,37,49,74
2015-W33,2015-08-10,2015-08-16,37,37,0,0,37,52,150,8,5,24
2015-W34,2015-08-17,2015-08-23,67,67,0,0,67,72,210,16,10,41
2015-W35,2015-08-24,2015-08-30,80,80,0,0,80,104,381,28,14,38
2015-W36,2015-08-31,2015-09-06,73,73,0,0,73,81,287,31,13,29
2015-W37,2015-09-07,2015-09-13,108,108,0,0,108,97,364,29,19,60
2015-W38,2015-09-14,2015-09-20,58,58,0,0,58,57,142,14,9,35
2015-W39,2015-09-21,2015-09-27,137,137,0,0,137,112,406,51,43,43
2015-W40,2015-09-28,2015-10-04,129,129,0,0,129,147,618,35,37,57
2015-W41,2015-10-05,2015-10-11,143,143,0,0,143,144,611,32,26,85
2015-W42,2015-10-12,2015-10-18,239,239,0,0,239,199,968,84,50,105
2015-W43,2015-10-19,2015-10-25,140,140,0,0,140,150,690,31,41,68
2015-W44,2015-10-26,2015-11-01,193,193,0,0,193,170,717,44,47,102
2015-W45,2015-11-02,2015-11-08,178,178,0,0,178,151,661,36,53,89
2015-W46,2015-11-09,2015-11-15,113,113,0,0,113,141,507,38,20,55
2015-W47,2015-11-16,2015-11-22,153,153,0,0,153,145,598,52,28,73
2015-W48,2015-11-23,2015-11-29,98,98,0,0,98,123,511,45,13,40
2015-W49,2015-11-30,2015-12-06,152,152,0,0,152,140,544,46,29,77
2015-W50,2015-12-07,2015-12-13,183,183,0,0,183,169,749,64,36,83
2015-W51,2015-12-14,2015-12-20,104,104,0,0,104,118,495,40,18,46
2015-W52,2015-12-21,2015-12-27,109,109,0,0,109,94,357,58,10,41
2015-W53,2015-12-28,2016-01-03,108,108,0,1,107,117,483,43,7,58
2016-W01,2016-01-04,2016-01-10,88,88,0,1,87,102,340,28,13,47
2016-W02,2016-01-11,2016-01-17,85,85,0,2,83,119,422,38,11,36
2016-W03,2016-01-18,2016-01-24,127,127,0,4,123,136,567,41,24,62
2016-W04,2016-01-25,2016-01-31,148,148,0,5,143,133,532,51,41,56
2016-W05,2016-02-01,2016-02-07,101,101,0,8,93,116,513,32,21,48
2016-W06,2016-02-08,2016-02-14,114,114,0,3,111,100,384,54,19,41
2016-W07,2016-02-15,2016-02-21,98,98,0,5,93,99,416,36,20,42
2016-W08,2016-02-22,2016-02-28,168,168,0,6,162,143,677,69,21,78
