week_id,week_start,week_end,posts_processed,twitter_posts,truth_posts,reposts,original_posts,unique_nodes,edge_count,negative_posts,neutral_posts,positive_posts,top_topic,top_topic_node,top_topic_count,top_entity,top_entity_node,top_entity_count,top_nodes_json
2016-W43,2016-10-24,2016-10-30,90,90,0,3,87,94,351,25,26,39,Media Communications,topic::media_communications,46,Florida,loc::florida,10,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":46},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":30},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":25},{""node"":""hashtag::draintheswamp"",""label"":""#draintheswamp"",""count"":14},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":12},{""node"":""loc::florida"",""label"":""Florida"",""count"":10},{""node"":""per::clinton"",""label"":""Clinton"",""count"":9},{""node"":""hashtag::icymi"",""label"":""#icymi"",""count"":6},{""node"":""loc::arizona"",""label"":""Arizona"",""count"":6},{""node"":""org::fbi"",""label"":""Fbi"",""count"":5},{""node"":""hashtag::maga"",""label"":""#maga"",""count"":5},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":5}]"
2016-W44,2016-10-31,2016-11-06,78,78,0,6,72,99,369,16,29,33,Media Communications,topic::media_communications,42,Clinton,per::clinton,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":42},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":28},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":18},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":15},{""node"":""hashtag::draintheswamp"",""label"":""#draintheswamp"",""count"":9},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":7},{""node"":""hashtag::icymi"",""label"":""#icymi"",""count"":7},{""node"":""per::clinton"",""label"":""Clinton"",""count"":7},{""node"":""per::hillary"",""label"":""Hillary"",""count"":6},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":6},{""node"":""loc::pennsylvania"",""label"":""Pennsylvania"",""count"":6},{""node"":""loc::michigan"",""label"":""Michigan"",""count"":5}]"
2016-W45,2016-11-07,2016-11-13,48,48,0,5,43,61,166,7,7,34,Media Communications,topic::media_communications,27,Michigan,loc::michigan,4,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":27},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":19},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":13},{""node"":""hashtag::maga"",""label"":""#maga"",""count"":5},{""node"":""loc::michigan"",""label"":""Michigan"",""count"":4},{""node"":""loc::new hampshire"",""label"":""New Hampshire"",""count"":4},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":3},{""node"":""loc::pennsylvania"",""label"":""Pennsylvania"",""count"":3},{""node"":""per::trump"",""label"":""Trump"",""count"":3},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":3},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":3},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":3}]"
2016-W46,2016-11-14,2016-11-20,21,21,0,1,20,33,69,6,6,9,Media Communications,topic::media_communications,10,Mike Pence,per::mike pence,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":10},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7},{""node"":""mention::nytimes"",""label"":""@nytimes"",""count"":3},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":3},{""node"":""per::mike pence"",""label"":""Mike Pence"",""count"":3},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":2},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":2},{""node"":""loc::kentucky"",""label"":""Kentucky"",""count"":2},{""node"":""per::trump"",""label"":""Trump"",""count"":2},{""node"":""loc::california"",""label"":""California"",""count"":1},{""node"":""loc::n"",""label"":""N"",""count"":1},{""node"":""org::electoral college"",""label"":""Electoral College"",""count"":1}]"
2016-W47,2016-11-21,2016-11-27,28,28,0,0,28,26,40,13,6,9,Media Communications,topic::media_communications,15,United States,loc::united states,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":15},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":6},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":5},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":5},{""node"":""mention::nytimes"",""label"":""@nytimes"",""count"":4},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":3},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":2},{""node"":""loc::united states"",""label"":""United States"",""count"":1},{""node"":""loc::trump tower"",""label"":""Trump Tower"",""count"":1},{""node"":""org::cia"",""label"":""Cia"",""count"":1},{""node"":""per::donald j. trump"",""label"":""Donald J. Trump"",""count"":1},{""node"":""per::jeff sessions"",""label"":""Jeff Sessions"",""count"":1}]"
2016-W48,2016-11-28,2016-12-04,48,48,0,2,46,61,196,20,12,16,Media Communications,topic::media_communications,25,U. S,loc::u. s,6,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":25},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":8},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":8},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":7},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":6},{""node"":""loc::u. s"",""label"":""U. S"",""count"":6},{""node"":""org::cnn"",""label"":""Cnn"",""count"":5},{""node"":""mention::cnn"",""label"":""@cnn"",""count"":5},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":4},{""node"":""loc::ohio"",""label"":""Ohio"",""count"":4},{""node"":""loc::indiana"",""label"":""Indiana"",""count"":4}]"
2016-W49,2016-12-05,2016-12-11,33,33,0,2,31,61,183,6,10,17,Media Communications,topic::media_communications,19,North Carolina,loc::north carolina,4,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":19},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":8},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":7},{""node"":""hashtag::thankyoutour2016"",""label"":""#thankyoutour2016"",""count"":5},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":5},{""node"":""loc::north carolina"",""label"":""North Carolina"",""count"":4},{""node"":""loc::faye"",""label"":""Faye"",""count"":3},{""node"":""loc::tteville"",""label"":""Tteville"",""count"":3},{""node"":""loc::u. s"",""label"":""U. S"",""count"":3},{""node"":""mention::mike_pence"",""label"":""@mike_pence"",""count"":3},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":2},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":2}]"
2016-W50,2016-12-12,2016-12-18,36,36,0,2,34,53,148,11,8,17,Media Communications,topic::media_communications,23,Alabama,loc::alabama,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":23},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":9},{""node"":""loc::alabama"",""label"":""Alabama"",""count"":7},{""node"":""loc::mobile"",""label"":""Mobile"",""count"":6},{""node"":""hashtag::thankyoutour2016"",""label"":""#thankyoutour2016"",""count"":6},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":4},{""node"":""loc::wisconsin"",""label"":""Wisconsin"",""count"":4},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":4},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":3},{""node"":""loc::orlando"",""label"":""Orlando"",""count"":3},{""node"":""loc::florida"",""label"":""Florida"",""count"":3},{""node"":""loc::russia"",""label"":""Russia"",""count"":2}]"
2016-W51,2016-12-19,2016-12-25,29,29,0,1,28,39,60,15,5,9,Media Communications,topic::media_communications,13,Hillary,per::hillary,4,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":13},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":5},{""node"":""per::hillary"",""label"":""Hillary"",""count"":4},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":3},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":3},{""node"":""loc::germany"",""label"":""Germany"",""count"":2},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":2},{""node"":""loc::united states"",""label"":""United States"",""count"":2},{""node"":""loc::israel"",""label"":""Israel"",""count"":2},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":2},{""node"":""loc::switzerland"",""label"":""Switzerland"",""count"":1},{""node"":""loc::turkey"",""label"":""Turkey"",""count"":1}]"
2016-W52,2016-12-26,2017-01-01,24,24,0,6,18,39,82,6,4,14,Media Communications,topic::media_communications,17,Obama,per::obama,2,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":17},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":4},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":3},{""node"":""mention::donaldjtrumpjr"",""label"":""@donaldjtrumpjr"",""count"":3},{""node"":""per::obama"",""label"":""Obama"",""count"":2},{""node"":""loc::israel"",""label"":""Israel"",""count"":2},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":2},{""node"":""org::united nations"",""label"":""United Nations"",""count"":1},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":1},{""node"":""loc::americ"",""label"":""Americ"",""count"":1},{""node"":""per::donald"",""label"":""Donald"",""count"":1},{""node"":""per::o"",""label"":""O"",""count"":1}]"
2017-W01,2017-01-02,2017-01-08,59,59,0,1,58,74,184,35,9,15,Media Communications,topic::media_communications,32,U. S,loc::u. s,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":32},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":13},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":9},{""node"":""loc::u. s"",""label"":""U. S"",""count"":7},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":6},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":4},{""node"":""loc::mexico"",""label"":""Mexico"",""count"":4},{""node"":""loc::russia"",""label"":""Russia"",""count"":4},{""node"":""per::trump"",""label"":""Trump"",""count"":3},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":3},{""node"":""loc::north korea"",""label"":""North Korea"",""count"":2},{""node"":""topic::economy_trade_taxes"",""label"":""Economy Trade Taxes"",""count"":2}]"
2017-W02,2017-01-09,2017-01-15,44,44,0,1,43,52,94,28,2,14,Media Communications,topic::media_communications,28,Russia,loc::russia,4,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":28},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":8},{""node"":""loc::russia"",""label"":""Russia"",""count"":4},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":3},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":3},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":3},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":3},{""node"":""loc::mexico"",""label"":""Mexico"",""count"":2},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":2},{""node"":""loc::michigan"",""label"":""Michigan"",""count"":2},{""node"":""loc::u. s"",""label"":""U. S"",""count"":2},{""node"":""per::trump"",""label"":""Trump"",""count"":2}]"
2017-W03,2017-01-16,2017-01-22,52,52,0,3,49,59,115,9,11,32,Media Communications,topic::media_communications,31,U. S,loc::u. s,4,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":31},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":13},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":5},{""node"":""loc::u. s"",""label"":""U. S"",""count"":4},{""node"":""loc::washington, d. c"",""label"":""Washington, D. C"",""count"":4},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":3},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":3},{""node"":""loc::lincoln memorial"",""label"":""Lincoln Memorial"",""count"":3},{""node"":""org::cia"",""label"":""Cia"",""count"":2},{""node"":""org::foxnews"",""label"":""Foxnews"",""count"":2},{""node"":""mention::foxnews"",""label"":""@foxnews"",""count"":2},{""node"":""per::trump"",""label"":""Trump"",""count"":2}]"
2017-W04,2017-01-23,2017-01-29,43,43,0,0,43,58,174,15,9,19,Media Communications,topic::media_communications,24,Mexico,loc::mexico,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":24},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":18},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":7},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":6},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":4},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":4},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":3},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":3},{""node"":""mention::vp"",""label"":""@vp"",""count"":3},{""node"":""loc::mexico"",""label"":""Mexico"",""count"":3},{""node"":""mention::nytimes"",""label"":""@nytimes"",""count"":3},{""node"":""loc::america"",""label"":""America"",""count"":2}]"
2017-W05,2017-01-30,2017-02-05,44,44,0,0,44,40,92,27,5,12,Law Justice Crime,topic::law_justice_crime,17,U. S,loc::u. s,7,"[{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":17},{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":15},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":10},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":8},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":7},{""node"":""loc::u. s"",""label"":""U. S"",""count"":7},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":4},{""node"":""loc::iran"",""label"":""Iran"",""count"":4},{""node"":""org::united states supreme court"",""label"":""United States Supreme Court"",""count"":2},{""node"":""loc::australia"",""label"":""Australia"",""count"":2},{""node"":""org::homeland security"",""label"":""Homeland Security"",""count"":2}]"
2017-W06,2017-02-06,2017-02-12,51,51,0,1,50,57,155,26,11,14,Media Communications,topic::media_communications,23,Shin,per::shin,5,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":23},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":14},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":9},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":8},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":7},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":6},{""node"":""per::shin"",""label"":""Shin"",""count"":5},{""node"":""per::abe"",""label"":""Abe"",""count"":5},{""node"":""loc::u. s"",""label"":""U. S"",""count"":4},{""node"":""loc::japan"",""label"":""Japan"",""count"":4},{""node"":""per::zo abe"",""label"":""Zo Abe"",""count"":4},{""node"":""mention::nytimes"",""label"":""@nytimes"",""count"":3}]"
2017-W07,2017-02-13,2017-02-19,39,39,0,0,39,60,188,14,10,15,Media Communications,topic::media_communications,29,Florida,loc::florida,4,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":29},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":9},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":7},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":5},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":4},{""node"":""mention::nytimes"",""label"":""@nytimes"",""count"":4},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":4},{""node"":""loc::florida"",""label"":""Florida"",""count"":4},{""node"":""org::cnn"",""label"":""Cnn"",""count"":3},{""node"":""mention::cnn"",""label"":""@cnn"",""count"":3},{""node"":""org::news"",""label"":""News"",""count"":3},{""node"":""mention::justintrudeau"",""label"":""@justintrudeau"",""count"":2}]"
2017-W08,2017-02-20,2017-02-26,27,27,0,0,27,33,53,10,6,11,Media Communications,topic::media_communications,13,Dnc,org::dnc,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":13},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":5},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":4},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":4},{""node"":""org::dnc"",""label"":""Dnc"",""count"":3},{""node"":""per::h"",""label"":""H"",""count"":2},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":2},{""node"":""per::trump"",""label"":""Trump"",""count"":2},{""node"":""org::fbi"",""label"":""Fbi"",""count"":2},{""node"":""loc::u. s"",""label"":""U. S"",""count"":2},{""node"":""mention::nytimes"",""label"":""@nytimes"",""count"":2},{""node"":""loc::white house"",""label"":""White House"",""count"":2}]"
2017-W09,2017-02-27,2017-03-05,30,30,0,0,30,38,91,12,8,10,Media Communications,topic::media_communications,16,Russia,loc::russia,4,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":16},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":10},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":4},{""node"":""loc::russia"",""label"":""Russia"",""count"":4},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":3},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":3},{""node"":""per::jeff sessions"",""label"":""Jeff Sessions"",""count"":3},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":3},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":3},{""node"":""per::elo"",""label"":""Elo"",""count"":3},{""node"":""per::p"",""label"":""P"",""count"":3},{""node"":""per::schum"",""label"":""Schum"",""count"":3}]"
2017-W10,2017-03-06,2017-03-12,27,27,0,4,23,33,73,4,3,20,Media Communications,topic::media_communications,14,Trump,per::trump,2,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":14},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":10},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":5},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":3},{""node"":""mention::whitehouse"",""label"":""@whitehouse"",""count"":3},{""node"":""per::trump"",""label"":""Trump"",""count"":2},{""node"":""loc::america"",""label"":""America"",""count"":2},{""node"":""per::obama"",""label"":""Obama"",""count"":2},{""node"":""hashtag::maga"",""label"":""#maga"",""count"":2},{""node"":""loc::usa"",""label"":""Usa"",""count"":1},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":1},{""node"":""org::administration"",""label"":""Administration"",""count"":1}]"
2017-W11,2017-03-13,2017-03-19,33,33,0,6,27,57,145,6,7,20,Media Communications,topic::media_communications,23,Nashville,loc::nashville,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":23},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":13},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":4},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":3},{""node"":""loc::nashville"",""label"":""Nashville"",""count"":3},{""node"":""loc::tennessee"",""label"":""Tennessee"",""count"":3},{""node"":""mention::vp"",""label"":""@vp"",""count"":2},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":2},{""node"":""loc::america"",""label"":""America"",""count"":2},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":2},{""node"":""mention::foxnews"",""label"":""@foxnews"",""count"":2},{""node"":""mention::whitehouse"",""label"":""@whitehouse"",""count"":2}]"
2017-W12,2017-03-20,2017-03-26,28,28,0,2,26,43,90,7,6,15,Media Communications,topic::media_communications,12,Russia,loc::russia,2,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":12},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":10},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":4},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":3},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":3},{""node"":""loc::russia"",""label"":""Russia"",""count"":2},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":2},{""node"":""org::fbi"",""label"":""Fbi"",""count"":2},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":2},{""node"":""loc::kentucky"",""label"":""Kentucky"",""count"":2},{""node"":""hashtag::maga"",""label"":""#maga"",""count"":2},{""node"":""mention::mitchellvii"",""label"":""@mitchellvii"",""count"":2}]"
2017-W13,2017-03-27,2017-04-02,43,43,0,1,42,65,183,16,8,19,Media Communications,topic::media_communications,22,Russia,loc::russia,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":22},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":13},{""node"":""loc::russia"",""label"":""Russia"",""count"":7},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":5},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":4},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":4},{""node"":""mention::nytimes"",""label"":""@nytimes"",""count"":4},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":3},{""node"":""mention::whitehouse"",""label"":""@whitehouse"",""count"":3},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":3},{""node"":""per::jim"",""label"":""Jim"",""count"":3},{""node"":""per::jordan"",""label"":""Jordan"",""count"":3}]"
2017-W14,2017-04-03,2017-04-09,23,23,0,2,21,38,99,2,6,15,Media Communications,topic::media_communications,12,Egypt,loc::egypt,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":12},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":8},{""node"":""mention::whitehouse"",""label"":""@whitehouse"",""count"":5},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":4},{""node"":""loc::egypt"",""label"":""Egypt"",""count"":3},{""node"":""loc::united states"",""label"":""United States"",""count"":3},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":3},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":3},{""node"":""loc::whitehouse"",""label"":""Whitehouse"",""count"":2},{""node"":""org::whitehouse"",""label"":""Whitehouse"",""count"":2},{""node"":""topic::social_culture_education"",""label"":""Social Culture Education"",""count"":2},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":2}]"
2017-W15,2017-04-10,2017-04-16,26,26,0,3,23,45,86,3,3,20,Media Communications,topic::media_communications,12,China,loc::china,5,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":12},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":7},{""node"":""loc::china"",""label"":""China"",""count"":5},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":4},{""node"":""loc::u. s"",""label"":""U. S"",""count"":3},{""node"":""loc::north korea"",""label"":""North Korea"",""count"":3},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":2},{""node"":""loc::a"",""label"":""A"",""count"":2},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":2},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":2},{""node"":""loc::kansas"",""label"":""Kansas"",""count"":2},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":2}]"
2017-W16,2017-04-17,2017-04-23,45,45,0,5,40,59,165,13,11,21,Media Communications,topic::media_communications,23,Georgia,loc::georgia,6,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":23},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":7},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":7},{""node"":""loc::georgia"",""label"":""Georgia"",""count"":6},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":6},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":6},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":6},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":5},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":5},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":5},{""node"":""org::congress"",""label"":""Congress"",""count"":4},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":3}]"
2017-W17,2017-04-24,2017-04-30,47,47,0,3,44,55,141,18,14,15,Media Communications,topic::media_communications,20,U. S,loc::u. s,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":20},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":16},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":7},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":6},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":6},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":5},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":5},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":4},{""node"":""loc::u. s"",""label"":""U. S"",""count"":3},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":3},{""node"":""loc::canada"",""label"":""Canada"",""count"":2},{""node"":""org::ninth circuit"",""label"":""Ninth Circuit"",""count"":2}]"
2017-W18,2017-05-01,2017-05-07,37,37,0,3,34,48,114,12,9,16,Media Communications,topic::media_communications,21,Trump,per::trump,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":21},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":12},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":5},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":3},{""node"":""per::trump"",""label"":""Trump"",""count"":3},{""node"":""org::f"",""label"":""F"",""count"":3},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":2},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":2},{""node"":""org::fbi"",""label"":""Fbi"",""count"":2},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":2},{""node"":""loc::russia"",""label"":""Russia"",""count"":2},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":2}]"
