week_id,week_start,week_end,posts_processed,retruths,original_posts,unique_nodes,edge_count,negative_posts,neutral_posts,positive_posts,top_topic,top_topic_node,top_topic_count,top_entity,top_entity_node,top_entity_count,top_nodes_json
2024-W08,2024-02-19,2024-02-25,92,15,77,126,628,26,26,40,Media Communications,topic::media_communications,43,South Carolina,loc::south carolina,12,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":43},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":25},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":25},{""node"":""loc::south carolina"",""label"":""South Carolina"",""count"":12},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":10},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":9},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":9},{""node"":""per::trump"",""label"":""Trump"",""count"":9},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":7},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":7}]"
2024-W09,2024-02-26,2024-03-03,117,14,103,178,1029,26,31,60,Media Communications,topic::media_communications,33,Texas,loc::texas,31,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":33},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":33},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":32},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":31},{""node"":""loc::texas"",""label"":""Texas"",""count"":31},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":31},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":24},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":16},{""node"":""per::trump"",""label"":""Trump"",""count"":12},{""node"":""org::america first"",""label"":""America First"",""count"":11}]"
2024-W10,2024-03-04,2024-03-10,186,50,136,205,1195,65,41,80,Media Communications,topic::media_communications,70,Texas,loc::texas,19,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":70},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":39},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":35},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":32},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":32},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":25},{""node"":""loc::texas"",""label"":""Texas"",""count"":19},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":19},{""node"":""org::congress"",""label"":""Congress"",""count"":18},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":18}]"
2024-W11,2024-03-11,2024-03-17,134,61,73,168,897,47,52,35,Media Communications,topic::media_communications,87,Trump,per::trump,30,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":87},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":42},{""node"":""per::trump"",""label"":""Trump"",""count"":30},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":24},{""node"":""per::b"",""label"":""B"",""count"":24},{""node"":""per::iden"",""label"":""Iden"",""count"":20},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":18},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":14},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":12},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":10}]"
2024-W12,2024-03-18,2024-03-24,152,39,113,151,979,68,42,42,Media Communications,topic::media_communications,75,Trump,per::trump,17,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":75},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":53},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":26},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":21},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":19},{""node"":""per::trump"",""label"":""Trump"",""count"":17},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":16},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":15},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":15},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":11}]"
2024-W13,2024-03-25,2024-03-31,121,25,96,141,799,54,33,34,Media Communications,topic::media_communications,60,Trump,per::trump,18,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":60},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":49},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":21},{""node"":""per::trump"",""label"":""Trump"",""count"":18},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":17},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":13},{""node"":""per::c"",""label"":""C"",""count"":9},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":9},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":9},{""node"":""loc::new york"",""label"":""New York"",""count"":8}]"
2024-W14,2024-04-01,2024-04-07,104,31,73,132,685,29,33,42,Media Communications,topic::media_communications,51,Trump,per::trump,15,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":51},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":29},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":16},{""node"":""per::trump"",""label"":""Trump"",""count"":15},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":14},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":14},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":14},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":10},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":8},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":8}]"
2024-W15,2024-04-08,2024-04-14,134,31,103,137,716,51,40,43,Media Communications,topic::media_communications,51,Joe Biden,per::joe biden,16,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":51},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":44},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":27},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":26},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":17},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":16},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":16},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":13},{""node"":""loc::pennsylvania"",""label"":""Pennsylvania"",""count"":11},{""node"":""per::trump"",""label"":""Trump"",""count"":10}]"
2024-W16,2024-04-15,2024-04-21,142,26,116,125,549,53,47,42,Media Communications,topic::media_communications,59,Trump,per::trump,17,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":59},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":47},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":29},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":23},{""node"":""per::trump"",""label"":""Trump"",""count"":17},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":13},{""node"":""per::donald trump"",""label"":""Donald Trump"",""count"":12},{""node"":""per::c"",""label"":""C"",""count"":10},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":8},{""node"":""loc::north carolina"",""label"":""North Carolina"",""count"":8}]"
2024-W17,2024-04-22,2024-04-28,158,61,97,174,974,74,57,27,Media Communications,topic::media_communications,95,Trump,per::trump,20,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":95},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":45},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":33},{""node"":""per::trump"",""label"":""Trump"",""count"":20},{""node"":""per::c"",""label"":""C"",""count"":14},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":14},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":13},{""node"":""per::b"",""label"":""B"",""count"":13},{""node"":""loc::courthouse"",""label"":""Courthouse"",""count"":9},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":9}]"
2024-W18,2024-04-29,2024-05-05,198,68,130,187,1167,72,77,49,Media Communications,topic::media_communications,123,Trump,per::trump,42,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":123},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":66},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":43},{""node"":""per::trump"",""label"":""Trump"",""count"":42},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":30},{""node"":""per::bragg"",""label"":""Bragg"",""count"":16},{""node"":""per::donald trump"",""label"":""Donald Trump"",""count"":12},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":11},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":11},{""node"":""per::b"",""label"":""B"",""count"":10}]"
2024-W19,2024-05-06,2024-05-12,188,65,123,180,978,70,64,54,Media Communications,topic::media_communications,123,Trump,per::trump,19,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":123},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":60},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":33},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":29},{""node"":""per::trump"",""label"":""Trump"",""count"":19},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":18},{""node"":""per::c"",""label"":""C"",""count"":14},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":11},{""node"":""per::b"",""label"":""B"",""count"":9},{""node"":""per::iden"",""label"":""Iden"",""count"":8}]"
2024-W20,2024-05-13,2024-05-19,118,20,98,142,865,59,28,31,Media Communications,topic::media_communications,70,Trump,per::trump,26,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":70},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":53},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":39},{""node"":""per::trump"",""label"":""Trump"",""count"":26},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":12},{""node"":""per::b"",""label"":""B"",""count"":12},{""node"":""per::bragg"",""label"":""Bragg"",""count"":12},{""node"":""per::c"",""label"":""C"",""count"":12},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":12},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":9}]"
2024-W21,2024-05-20,2024-05-26,205,38,167,215,1359,47,36,122,Congress Governance,topic::congress_governance,91,Joe Biden,per::joe biden,24,"[{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":91},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":75},{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":74},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":37},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":36},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":32},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":29},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":24},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":19},{""node"":""per::trump"",""label"":""Trump"",""count"":18}]"
2024-W22,2024-05-27,2024-06-02,184,27,157,142,801,79,67,38,Law Justice Crime,topic::law_justice_crime,107,Trump,per::trump,24,"[{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":107},{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":84},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":34},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":32},{""node"":""per::trump"",""label"":""Trump"",""count"":24},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":13},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":12},{""node"":""per::c"",""label"":""C"",""count"":10},{""node"":""per::alvin bragg"",""label"":""Alvin Bragg"",""count"":10},{""node"":""per::gregg jarrett"",""label"":""Gregg Jarrett"",""count"":10}]"
2024-W23,2024-06-03,2024-06-09,143,38,105,141,766,49,42,52,Media Communications,topic::media_communications,78,Joe Biden,per::joe biden,23,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":78},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":44},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":37},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":23},{""node"":""per::trump"",""label"":""Trump"",""count"":21},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":21},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":18},{""node"":""per::c"",""label"":""C"",""count"":16},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":14},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":13}]"
2024-W24,2024-06-10,2024-06-16,110,34,76,141,889,20,29,61,Media Communications,topic::media_communications,58,Trump,per::trump,19,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":58},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":31},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":28},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":23},{""node"":""per::trump"",""label"":""Trump"",""count"":19},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":19},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":17},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":16},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":15},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":11}]"
2024-W25,2024-06-17,2024-06-23,146,65,81,165,1013,32,53,61,Media Communications,topic::media_communications,86,Trump,per::trump,27,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":86},{""node"":""per::trump"",""label"":""Trump"",""count"":27},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":24},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":24},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":23},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":22},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":20},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":18},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":13},{""node"":""mention::rsbn"",""label"":""@rsbn"",""count"":12}]"
2024-W26,2024-06-24,2024-06-30,154,71,83,133,766,47,73,34,Media Communications,topic::media_communications,105,Joe Biden,per::joe biden,15,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":105},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":28},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":22},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":15},{""node"":""per::b"",""label"":""B"",""count"":15},{""node"":""per::trump"",""label"":""Trump"",""count"":14},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":14},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":13},{""node"":""per::c"",""label"":""C"",""count"":13},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":12}]"
2024-W27,2024-07-01,2024-07-07,100,41,59,121,670,29,40,31,Media Communications,topic::media_communications,70,B,per::b,15,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":70},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":25},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":16},{""node"":""per::b"",""label"":""B"",""count"":15},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":15},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":14},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":10},{""node"":""per::c"",""label"":""C"",""count"":10},{""node"":""per::trump"",""label"":""Trump"",""count"":8},{""node"":""per::iden"",""label"":""Iden"",""count"":7}]"
2024-W28,2024-07-08,2024-07-14,116,30,86,127,712,44,42,30,Media Communications,topic::media_communications,87,Trump,per::trump,25,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":87},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":27},{""node"":""per::trump"",""label"":""Trump"",""count"":25},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":23},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":20},{""node"":""per::b"",""label"":""B"",""count"":12},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":12},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":8},{""node"":""per::iden"",""label"":""Iden"",""count"":8},{""node"":""per::c"",""label"":""C"",""count"":8}]"
2024-W29,2024-07-15,2024-07-21,73,18,55,106,597,17,13,43,Media Communications,topic::media_communications,40,Joe Biden,per::joe biden,9,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":40},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":22},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":17},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":13},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":9},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":8},{""node"":""per::c"",""label"":""C"",""count"":8},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":7},{""node"":""loc::united states"",""label"":""United States"",""count"":7},{""node"":""loc::america"",""label"":""America"",""count"":6}]"
2024-W30,2024-07-22,2024-07-28,133,38,95,148,929,45,35,53,Media Communications,topic::media_communications,75,Joe Biden,per::joe biden,15,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":75},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":28},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":28},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":25},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":16},{""node"":""per::joe biden"",""label"":""Joe Biden"",""count"":15},{""node"":""per::trump"",""label"":""Trump"",""count"":14},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":14},{""node"":""per::kamal"",""label"":""Kamal"",""count"":13},{""node"":""per::kamala harris"",""label"":""Kamala Harris"",""count"":13}]"
2024-W31,2024-07-29,2024-08-04,178,75,103,183,1126,62,59,57,Media Communications,topic::media_communications,116,Kamal,per::kamal,30,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":116},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":38},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":36},{""node"":""per::kamal"",""label"":""Kamal"",""count"":30},{""node"":""per::a harris"",""label"":""A Harris"",""count"":22},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":19},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":18},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":16},{""node"":""per::kamala harris"",""label"":""Kamala Harris"",""count"":14},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":14}]"
2024-W32,2024-08-05,2024-08-11,203,83,120,187,923,70,75,58,Media Communications,topic::media_communications,121,Kamal,per::kamal,27,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":121},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":39},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":31},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":30},{""node"":""per::kamal"",""label"":""Kamal"",""count"":27},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":19},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":17},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":13},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":13},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":13}]"
2024-W33,2024-08-12,2024-08-18,174,35,139,184,1098,48,37,89,Media Communications,topic::media_communications,64,Florida,loc::florida,26,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":64},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":49},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":47},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":42},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":32},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":28},{""node"":""loc::florida"",""label"":""Florida"",""count"":26},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":25},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":24},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":20}]"
2024-W34,2024-08-19,2024-08-25,193,61,132,175,1161,88,55,50,Media Communications,topic::media_communications,121,Kamala Harris,per::kamala harris,21,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":121},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":41},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":38},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":36},{""node"":""mention::teamtrumppresident"",""label"":""@teamtrumppresident"",""count"":27},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":21},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":21},{""node"":""per::kamala harris"",""label"":""Kamala Harris"",""count"":21},{""node"":""loc::america"",""label"":""America"",""count"":17},{""node"":""per::kamal"",""label"":""Kamal"",""count"":17}]"
2024-W35,2024-08-26,2024-09-01,194,95,99,173,1175,70,70,54,Media Communications,topic::media_communications,140,Kamala Harris,per::kamala harris,25,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":140},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":42},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":35},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":28},{""node"":""per::kamala harris"",""label"":""Kamala Harris"",""count"":25},{""node"":""mention::teamtrumppresident"",""label"":""@teamtrumppresident"",""count"":25},{""node"":""per::trump"",""label"":""Trump"",""count"":24},{""node"":""per::kamal"",""label"":""Kamal"",""count"":23},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":17},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":17}]"
2024-W36,2024-09-02,2024-09-08,123,23,100,129,724,36,43,44,Media Communications,topic::media_communications,67,Kamala Harris,per::kamala harris,16,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":67},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":31},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":25},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":24},{""node"":""per::kamala harris"",""label"":""Kamala Harris"",""count"":16},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":12},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":9},{""node"":""per::kamal"",""label"":""Kamal"",""count"":8},{""node"":""loc::pennsylvania"",""label"":""Pennsylvania"",""count"":8},{""node"":""per::trump"",""label"":""Trump"",""count"":8}]"
2024-W37,2024-09-09,2024-09-15,137,44,93,149,796,52,47,38,Media Communications,topic::media_communications,93,Kamala Harris,per::kamala harris,16,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":93},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":27},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":26},{""node"":""per::kamala harris"",""label"":""Kamala Harris"",""count"":16},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":15},{""node"":""per::kamal"",""label"":""Kamal"",""count"":13},{""node"":""per::trump"",""label"":""Trump"",""count"":13},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":12},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":12},{""node"":""per::harris"",""label"":""Harris"",""count"":9}]"
2024-W38,2024-09-16,2024-09-22,151,69,82,139,681,29,59,63,Media Communications,topic::media_communications,102,Trump,per::trump,21,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":102},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":31},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":25},{""node"":""mention::teamtrumppresident"",""label"":""@teamtrumppresident"",""count"":22},{""node"":""per::trump"",""label"":""Trump"",""count"":21},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":18},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":18},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":13},{""node"":""per::kamal"",""label"":""Kamal"",""count"":12},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":12}]"
2024-W39,2024-09-23,2024-09-29,151,48,103,135,767,66,34,51,Media Communications,topic::media_communications,89,Kamal,per::kamal,37,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":89},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":43},{""node"":""per::kamal"",""label"":""Kamal"",""count"":37},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":32},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":30},{""node"":""per::trump"",""label"":""Trump"",""count"":26},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":20},{""node"":""per::kamala harris"",""label"":""Kamala Harris"",""count"":19},{""node"":""mention::teamtrumppresident"",""label"":""@teamtrumppresident"",""count"":16},{""node"":""loc::pennsylvania"",""label"":""Pennsylvania"",""count"":14}]"
2024-W40,2024-09-30,2024-10-06,171,53,118,167,1093,77,48,46,Media Communications,topic::media_communications,119,Kamal,per::kamal,20,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":119},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":41},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":37},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":32},{""node"":""mention::teamtrumppresident"",""label"":""@teamtrumppresident"",""count"":22},{""node"":""per::kamal"",""label"":""Kamal"",""count"":20},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":14},{""node"":""per::trump"",""label"":""Trump"",""count"":13},{""node"":""loc::north carolina"",""label"":""North Carolina"",""count"":12},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":10}]"
